Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_1,dock_availability_1,bike_availability_2,dock_availability_2,bike_availability_3,dock_availability_3,availability,dock_availability
2022-08-01 00:00:00+00:00,0.2,-3.5,6.1,8,0.0,0,0,False,,0.48,0.4944444444444444,0.48,0.4944444444444444,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.8611111111111112
2022-08-01 01:00:00+00:00,0.1,-3.4,6.1,8,0.0,0,1,False,0.0,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224
2022-08-01 02:00:00+00:00,0.3,-3.5,4.1,8,0.0,0,2,False,0.0,0.9755555555555554,0.9755555555555554,0.9755555555555554,0.9755555555555554,0.9755555555555554,0.9755555555555554,0.9755555555555554,0.9755555555555554
2022-08-01 03:00:00+00:00,0.2,-3.5,4.3,8,0.0,0,3,False,0.0,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108
2022-08-01 04:00:00+00:00,0.2,-3.4,4.3,8,0.0,0,4,False,0.0,0.9988888888888888,0.9988888888888888,0.9988888888888888,0.9988888888888888,0.9988888888888888,0.9988888888888888,0.9988888888888888,0.9988888888888888
2022-08-01 05:00:00+00:00,0.2,-3.5,5.0,8,1.0,0,5,False,0.0,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554
2022-08-01 06:00:00+00:00,0.0,-3.3,4.0,8,5.0,0,6,False,1.0,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556
2022-08-01 07:00:00+00:00,0.3,-3.7,3.6,0,2.0,0,7,False,5.0,0.9455555555555556,0.9163888888888888,0.9455555555555556,0.9163888888888888,0.96,0.96,0.96,0.96
2022-08-01 08:00:00+00:00,0.2,-3.6,3.6,0,0.0,0,8,False,2.0,0.0,0.0,0.0,0.0,0.9963888888888884,0.9963888888888884,0.9559259259259256,0.8611111111111109
2022-08-01 09:00:00+00:00,0.3,-3.7,2.6,0,2.0,0,9,False,0.0,0.0,0.0,0.0,0.0,0.9958333333333332,0.9958333333333332,0.4034259259259258,0.4974999999999999
2022-08-01 10:00:00+00:00,0.0,-3.5,3.9,7,4.0,0,10,False,2.0,0.0,0.0,0.0,0.0,0.981111111111111,0.981111111111111,0.3875,0.8975
2022-08-01 11:00:00+00:00,0.1,-3.3,2.6,7,1.0,0,11,False,4.0,0.0,0.0,0.0,0.0,0.982777777777778,0.982777777777778,0.442962962962963,0.982777777777778
2022-08-01 12:00:00+00:00,0.1,-3.0,2.4,7,3.0,0,12,False,1.0,0.7819444444444444,0.7977777777777777,0.7819444444444444,0.7977777777777777,0.9908333333333332,0.9908333333333332,0.363148148148148,0.9908333333333332
2022-08-01 13:00:00+00:00,0.0,-2.6,2.0,7,4.0,0,13,False,3.0,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.4773148148148147,0.9794444444444445
2022-08-01 14:00:00+00:00,0.0,-2.5,1.7,7,13.0,0,14,False,4.0,0.8438888888888889,0.8594444444444445,0.8438888888888889,0.8594444444444445,0.9805555555555556,0.9275,0.9805555555555556,0.9805555555555556
2022-08-01 15:00:00+00:00,0.0,-2.6,2.5,7,15.0,0,15,False,13.0,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.5522222222222222,0.5830555555555555,0.7845370370370369,0.9788888888888888
2022-08-01 16:00:00+00:00,0.0,-3.0,2.4,7,4.0,0,16,False,15.0,0.52,0.5127777777777778,0.52,0.5127777777777778,0.9816666666666664,0.9816666666666664,0.9816666666666664,0.9816666666666664
2022-08-01 17:00:00+00:00,0.0,-2.7,2.5,7,5.0,0,17,False,4.0,0.9794444444444442,0.9794444444444442,0.9794444444444442,0.9794444444444442,0.9794444444444442,0.9794444444444442,0.9794444444444442,0.9794444444444442
2022-08-01 18:00:00+00:00,0.0,-2.8,2.9,7,3.0,0,18,False,5.0,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776
2022-08-01 19:00:00+00:00,0.0,-2.8,2.7,8,4.0,0,19,False,3.0,0.976111111111111,0.976111111111111,0.976111111111111,0.976111111111111,0.976111111111111,0.976111111111111,0.976111111111111,0.976111111111111
2022-08-01 20:00:00+00:00,0.0,-2.7,3.1,8,1.0,0,20,False,4.0,0.9705555555555552,0.9705555555555552,0.9705555555555552,0.9705555555555552,0.9705555555555552,0.9705555555555552,0.9705555555555552,0.9705555555555552
2022-08-01 21:00:00+00:00,0.0,-2.6,2.0,8,1.0,0,21,False,1.0,0.9780555555555552,0.9780555555555552,0.9780555555555552,0.9780555555555552,0.9780555555555552,0.9780555555555552,0.9780555555555552,0.9780555555555552
2022-08-01 22:00:00+00:00,0.0,-2.6,1.9,8,1.0,0,22,False,1.0,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.9811111111111112
2022-08-01 23:00:00+00:00,0.0,-2.6,3.8,8,0.0,0,23,False,1.0,0.9263888888888888,0.9263888888888888,0.9263888888888888,0.9263888888888888,0.9263888888888888,0.9263888888888888,0.9263888888888888,0.9263888888888888
2022-08-02 00:00:00+00:00,0.0,1.2,1.6,8,0.0,1,0,False,0.0,0.9927777777777776,0.9927777777777776,0.9927777777777776,0.9927777777777776,0.9927777777777776,0.9927777777777776,0.9927777777777776,0.9927777777777776
2022-08-02 01:00:00+00:00,0.0,1.1,1.4,8,0.0,1,1,False,0.0,0.9827777777777774,0.9827777777777774,0.9827777777777774,0.9827777777777774,0.9827777777777774,0.9827777777777774,0.9827777777777774,0.9827777777777774
2022-08-02 02:00:00+00:00,0.0,1.7,3.6,8,0.0,1,2,False,0.0,0.946111111111111,0.946111111111111,0.946111111111111,0.946111111111111,0.946111111111111,0.946111111111111,0.946111111111111,0.946111111111111
2022-08-02 03:00:00+00:00,0.0,2.5,4.4,8,0.0,1,3,False,0.0,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889
2022-08-02 04:00:00+00:00,0.0,2.6,3.0,8,0.0,1,4,False,0.0,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112
2022-08-02 05:00:00+00:00,0.0,2.7,2.6,8,3.0,1,5,False,0.0,0.9783333333333332,0.9783333333333332,0.9783333333333332,0.9783333333333332,0.9783333333333332,0.9783333333333332,0.9783333333333332,0.9783333333333332
2022-08-02 06:00:00+00:00,0.0,2.6,1.2,8,2.0,1,6,False,3.0,0.9813888888888888,0.9813888888888888,0.9813888888888888,0.9813888888888888,0.9813888888888888,0.9813888888888888,0.9813888888888888,0.9813888888888888
2022-08-02 07:00:00+00:00,0.0,2.5,0.5,8,1.0,1,7,False,2.0,0.9947222222222224,0.9947222222222224,0.9947222222222224,0.9947222222222224,0.9947222222222224,0.9947222222222224,0.9947222222222224,0.9947222222222224
2022-08-02 08:00:00+00:00,0.0,1.3,1.2,8,4.0,1,8,False,1.0,0.0786111111111111,0.0277777777777777,0.0786111111111111,0.0277777777777777,0.996111111111111,0.996111111111111,0.6902777777777778,0.7305555555555555
2022-08-02 09:00:00+00:00,0.0,0.9,1.8,8,0.0,1,9,False,4.0,0.3872222222222223,0.4025000000000001,0.3872222222222223,0.4025000000000001,0.997222222222222,0.997222222222222,0.1259259259259259,0.3641666666666667
2022-08-02 10:00:00+00:00,0.0,2.1,1.9,1,2.0,1,10,False,0.0,0.693611111111111,0.6788888888888888,0.693611111111111,0.6788888888888888,0.98,0.98,0.5716666666666667,0.98
2022-08-02 11:00:00+00:00,0.0,3.7,1.3,1,3.0,1,11,False,2.0,0.0,0.0,0.0,0.0,0.9991666666666668,0.9991666666666668,0.6661111111111112,0.9991666666666668
2022-08-02 12:00:00+00:00,0.0,6.8,2.9,1,9.0,1,12,False,3.0,0.4180555555555555,0.3941666666666666,0.4180555555555555,0.3941666666666666,0.2991666666666667,0.2763888888888889,0.4062037037037037,0.7983333333333332
2022-08-02 13:00:00+00:00,0.0,7.4,2.2,1,11.0,1,13,False,9.0,0.1661111111111111,0.2011111111111111,0.1661111111111111,0.2011111111111111,0.0,0.0,0.388888888888889,0.5647222222222223
2022-08-02 14:00:00+00:00,0.0,7.9,2.6,1,5.0,1,14,False,11.0,0.3619444444444443,0.3841666666666665,0.3619444444444443,0.3841666666666665,0.0527777777777777,0.0519444444444444,0.4745370370370369,0.9941666666666664
2022-08-02 15:00:00+00:00,0.0,7.8,4.1,1,4.0,1,15,False,5.0,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.0,0.0,0.800185185185185,0.9991666666666664
2022-08-02 16:00:00+00:00,0.0,7.2,2.4,1,1.0,1,16,False,4.0,0.9975,0.9975,0.9975,0.9975,0.0,0.0,0.9975,0.9975
2022-08-02 17:00:00+00:00,0.0,5.3,2.2,1,1.0,1,17,False,1.0,0.9772222222222224,0.9772222222222224,0.9772222222222224,0.9772222222222224,0.4105555555555556,0.4338888888888889,0.9772222222222224,0.9772222222222224
2022-08-02 18:00:00+00:00,0.0,4.0,2.9,1,0.0,1,18,False,1.0,0.9780555555555552,0.9780555555555552,0.9780555555555552,0.9780555555555552,0.9780555555555552,0.9780555555555552,0.9780555555555552,0.9780555555555552
2022-08-02 19:00:00+00:00,0.0,2.2,1.9,1,1.0,1,19,False,0.0,0.9938888888888888,0.9938888888888888,0.9938888888888888,0.9938888888888888,0.9938888888888888,0.9938888888888888,0.9938888888888888,0.9938888888888888
2022-08-02 20:00:00+00:00,0.0,-0.3,1.9,1,1.0,1,20,False,1.0,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444
2022-08-02 21:00:00+00:00,0.0,-0.1,1.0,1,1.0,1,21,False,1.0,0.9952777777777778,0.9952777777777778,0.9952777777777778,0.9952777777777778,0.9952777777777778,0.9952777777777778,0.9952777777777778,0.9952777777777778
2022-08-02 22:00:00+00:00,0.0,-1.3,0.6,1,2.0,1,22,False,1.0,0.9933333333333336,0.9933333333333336,0.9933333333333336,0.9933333333333336,0.9933333333333336,0.9933333333333336,0.9933333333333336,0.9933333333333336
2022-08-02 23:00:00+00:00,0.0,-1.8,1.0,1,0.0,1,23,False,2.0,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445
2022-08-03 00:00:00+00:00,0.0,-2.2,0.4,3,0.0,2,0,False,0.0,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975
