Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,availability,dock_availability
2022-06-01 00:00:00+00:00,-0.1545396153419373,-2.3390852030239104,-0.1367971611123186,-1.7544936681265235,0,2,0,False,,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884
2022-06-01 01:00:00+00:00,-0.1545396153419373,-2.430881273015714,-1.4700624084607168,-1.7544936681265235,0,2,1,False,0.0,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224
2022-06-01 02:00:00+00:00,-0.1545396153419373,-2.076810717333042,2.2944512311112306,-1.7544936681265235,0,2,2,False,0.0,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666
2022-06-01 03:00:00+00:00,-0.1545396153419373,-2.4177675487311703,0.0984849413609279,-1.7544936681265235,0,2,3,False,0.0,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444
2022-06-01 04:00:00+00:00,-0.1545396153419373,-2.4177675487311703,1.118040718744997,-1.7544936681265235,1,2,4,False,0.0,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889
2022-06-01 05:00:00+00:00,-0.1545396153419373,-2.352198927308453,1.039613351253915,-1.7544936681265235,3,2,5,False,1.0,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671
2022-06-01 06:00:00+00:00,-0.1545396153419373,-2.443994997300257,-0.7642161010409767,-1.7544936681265235,5,2,6,False,3.0,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222
2022-06-01 07:00:00+00:00,-0.1545396153419373,-2.522677343007518,-1.0779255710053055,-0.194943740902947,8,2,7,False,5.0,0.9783333333333334,0.9783333333333334,0.9783333333333334,0.9783333333333334,0.9783333333333334,0.9783333333333334,0.9783333333333334,0.9783333333333334,0.9783333333333334,0.9783333333333334
2022-06-01 08:00:00+00:00,-0.1545396153419373,-2.5489047915766045,-1.4700624084607168,-0.194943740902947,3,2,8,False,8.0,0.9880555555555556,0.9880555555555556,0.9880555555555556,0.9880555555555556,0.9880555555555556,0.9880555555555556,0.9880555555555556,0.9880555555555556,0.9880555555555556,0.9880555555555556
2022-06-01 09:00:00+00:00,-0.1545396153419373,-2.562018515861148,-0.1367971611123186,-0.194943740902947,5,2,9,False,3.0,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.968611111111111,0.9908333333333332
2022-06-01 10:00:00+00:00,-0.1545396153419373,-2.6275871372838653,-0.9994982035142234,-0.9747187045147352,4,2,10,False,5.0,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668
2022-06-01 11:00:00+00:00,-0.1545396153419373,-2.4571087215848006,-0.8426434685320588,-0.9747187045147352,5,2,11,False,4.0,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889
2022-06-01 12:00:00+00:00,-0.1545396153419373,-2.404653824446627,-0.9210708360231412,-0.9747187045147352,2,2,12,False,5.0,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888
2022-06-01 13:00:00+00:00,-0.1545396153419373,-2.207947960178476,-0.6857887335498944,-0.9747187045147352,11,2,13,False,2.0,0.9899999999999998,0.9899999999999998,0.9899999999999998,0.9899999999999998,0.9899999999999998,0.9899999999999998,0.9899999999999998,0.9899999999999998,0.9899999999999998,0.9899999999999998
2022-06-01 14:00:00+00:00,-0.1545396153419373,-2.3653126515929968,-1.7053445109339636,-0.9747187045147352,12,2,14,False,11.0,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332
2022-06-01 15:00:00+00:00,-0.1545396153419373,-2.37842637587754,-1.23478030598747,-0.9747187045147352,13,2,15,False,12.0,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996
2022-06-01 16:00:00+00:00,-0.1545396153419373,-2.7193832072756687,-1.862199245916128,-1.3646061863206294,4,2,16,False,13.0,0.9516666666666664,0.9355555555555554,0.982222222222222,0.982222222222222,0.9516666666666664,0.9355555555555554,0.9516666666666664,0.9355555555555554,0.982222222222222,0.982222222222222
2022-06-01 17:00:00+00:00,-0.1545396153419373,-2.8636341744056466,-0.6073613660588121,-1.3646061863206294,5,2,17,False,4.0,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108
