Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_9,dock_availability_9,availability,dock_availability
2022-06-01 00:00:00+00:00,0.0,-3.7,2.2,0,0,2,0,False,,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884
2022-06-01 01:00:00+00:00,0.0,-4.4,0.5,0,0,2,1,False,0.0,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224
2022-06-01 02:00:00+00:00,0.0,-1.7,5.3,0,0,2,2,False,0.0,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666
2022-06-01 03:00:00+00:00,0.0,-4.3,2.5,0,0,2,3,False,0.0,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444
2022-06-01 04:00:00+00:00,0.0,-4.3,3.8,0,0,2,4,False,0.0,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889
2022-06-01 05:00:00+00:00,0.0,-3.8,3.7,0,1,2,5,False,0.0,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671
2022-06-01 06:00:00+00:00,0.0,-4.5,1.4,0,2,2,6,False,1.0,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222
2022-06-01 07:00:00+00:00,0.0,-5.1,1.0,4,0,2,7,False,2.0,0.9783333333333334,0.9783333333333334,0.9783333333333334,0.9783333333333334
2022-06-01 08:00:00+00:00,0.0,-5.3,0.5,4,0,2,8,False,0.0,0.9470833333333334,0.8916666666666666,0.9422222222222222,0.918611111111111
2022-06-01 09:00:00+00:00,0.0,-5.4,2.2,4,2,2,9,False,0.0,0.1415277777777777,0.1352777777777777,0.0,0.0
2022-06-01 10:00:00+00:00,0.0,-5.9,1.1,2,2,2,10,False,2.0,0.0,0.0,0.0,0.0
2022-06-01 11:00:00+00:00,0.0,-4.6,1.3,2,1,2,11,False,2.0,0.2224999999999999,0.1027777777777777,0.8852777777777778,0.9005555555555557
2022-06-01 12:00:00+00:00,0.0,-4.2,1.2,2,3,2,12,False,1.0,0.8218055555555555,0.9838888888888888,0.9838888888888888,0.9838888888888888
2022-06-01 13:00:00+00:00,0.0,-2.7,1.5,2,5,2,13,False,3.0,0.9899999999999998,0.9899999999999998,0.8227777777777777,0.7919444444444445
2022-06-01 14:00:00+00:00,0.0,-3.9,0.2,2,2,2,14,False,5.0,0.7338888888888888,0.5697222222222222,0.597222222222222,0.5899999999999997
2022-06-01 15:00:00+00:00,0.0,-4.0,0.8,2,5,2,15,False,2.0,0.6891666666666667,0.7888888888888888,0.9874999999999996,0.9874999999999996
2022-06-01 16:00:00+00:00,0.0,-6.6,0.0,1,2,2,16,False,5.0,0.8702777777777777,0.982222222222222,0.982222222222222,0.982222222222222
2022-06-01 17:00:00+00:00,0.0,-7.7,1.6,1,1,2,17,False,2.0,0.4955555555555554,0.9911111111111108,0.9911111111111108,0.9911111111111108
2022-06-01 18:00:00+00:00,0.0,-8.5,1.1,1,1,2,18,False,1.0,0.494722222222222,0.989444444444444,0.989444444444444,0.989444444444444
2022-06-01 19:00:00+00:00,0.0,-9.0,1.7,0,1,2,19,False,1.0,0.4966666666666666,0.9933333333333332,0.9933333333333332,0.9933333333333332
2022-06-01 20:00:00+00:00,0.0,-9.0,2.7,0,0,2,20,False,1.0,0.0481944444444444,0.0647222222222222,0.9983333333333332,0.9983333333333332
2022-06-01 21:00:00+00:00,0.0,-9.5,1.8,0,0,2,21,False,0.0,0.0,0.0,0.9899999999999995,0.9899999999999995
2022-06-01 22:00:00+00:00,0.0,-9.2,2.2,5,0,2,22,False,0.0,0.2601388888888888,0.0,0.9877777777777776,0.9877777777777776
