Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,availability,dock_availability
2022-07-01 00:00:00+00:00,0.0,-7.1,2.2,5,0.0,4,0,False,,0.8906565656565654,0.999722222222222
2022-07-01 01:00:00+00:00,0.0,-8.1,0.4,5,0.0,4,1,False,0.0,0.875252525252525,0.9627777777777776
2022-07-01 02:00:00+00:00,0.0,-7.9,2.4,5,0.0,4,2,False,0.0,0.9083333333333332,0.9991666666666668
2022-07-01 03:00:00+00:00,0.0,-7.3,0.2,5,0.0,4,3,False,0.0,0.8936868686868688,0.9830555555555556
2022-07-01 04:00:00+00:00,0.0,-6.0,3.4,5,1.0,4,4,False,0.0,0.8944444444444444,0.9838888888888888
2022-07-01 05:00:00+00:00,0.0,-5.7,3.4,5,11.0,4,5,False,1.0,0.8309090909090912,0.9658333333333337
2022-07-01 06:00:00+00:00,0.1,-5.7,4.9,5,7.0,4,6,False,11.0,0.7774494949494947,0.9791666666666664
2022-07-01 07:00:00+00:00,0.4,-5.5,4.2,0,8.0,4,7,False,7.0,0.8277525252525251,0.9977777777777778
2022-07-01 08:00:00+00:00,0.6,-5.7,5.1,0,8.0,4,8,False,8.0,0.7792929292929294,0.9605555555555556
2022-07-01 09:00:00+00:00,1.2,-5.5,4.8,0,8.0,4,9,False,8.0,0.609949494949495,0.981388888888889
2022-07-01 10:00:00+00:00,0.6,-5.0,3.8,0,5.0,4,10,False,8.0,0.6152020202020204,0.965277777777778
2022-07-01 11:00:00+00:00,0.6,-4.2,4.1,0,2.0,4,11,False,5.0,0.6022979797979798,0.9797222222222224
2022-07-01 12:00:00+00:00,0.5,-4.0,4.5,0,15.0,4,12,False,2.0,0.7011616161616161,0.9819444444444444
2022-07-01 13:00:00+00:00,0.2,-3.1,4.8,0,24.0,4,13,False,15.0,0.7120707070707069,0.9786111111111108
2022-07-01 14:00:00+00:00,0.4,-2.8,4.5,0,28.0,4,14,False,24.0,0.8228787878787877,0.9994444444444442
2022-07-01 15:00:00+00:00,0.5,-3.1,3.9,0,18.0,4,15,False,28.0,0.7942676767676766,0.9658333333333332
2022-07-01 16:00:00+00:00,0.8,-3.1,4.7,0,20.0,4,16,False,18.0,0.8871464646464642,0.9605555555555552
2022-07-01 17:00:00+00:00,0.2,-2.8,3.9,0,6.0,4,17,False,20.0,0.7546969696969694,0.9855555555555552
