dateTime,nedør,temp,vind,hour,count,count_last_hour,isHoliday,weekday,month,availability,Mean_close_count_last_hour
2020-10-03 13:00:00,0.1,4.3,3.2,12,0,0.0,False,5,10,1,2
2020-10-03 14:00:00,0.1,4.5,4.0,13,0,0.0,False,5,10,1,1
2020-10-03 15:00:00,1.5,4.0,2.3,14,1,0.0,False,5,10,1,1
2020-10-03 16:00:00,0.4,4.3,2.4,15,0,1.0,False,5,10,1,0
2020-10-03 17:00:00,0.7,4.1,3.6,16,0,0.0,False,5,10,0,0
2020-10-03 18:00:00,1.0,3.6,2.3,17,0,0.0,False,5,10,0,0
2020-10-03 19:00:00,0.4,3.4,1.4,18,0,0.0,False,5,10,0,0
2020-10-03 20:00:00,0.4,3.2,2.2,19,0,0.0,False,5,10,0,0
2020-10-03 21:00:00,0.2,3.2,1.5,20,0,0.0,False,5,10,0,0
2020-10-03 22:00:00,0.0,3.2,2.0,21,0,0.0,False,5,10,0,0
2020-10-03 23:00:00,0.0,3.1,1.7,22,0,0.0,False,5,10,0,0
2020-10-03 00:00:00,0.8,2.8,1.0,23,0,0.0,False,5,10,0,0
2020-10-04 01:00:00,0.0,2.5,2.3,0,0,,False,6,10,0,0
2020-10-04 02:00:00,0.0,1.8,1.3,1,0,0.0,False,6,10,0,0
2020-10-04 03:00:00,0.0,1.5,1.2,2,0,0.0,False,6,10,0,0
2020-10-04 04:00:00,0.0,1.8,1.5,3,0,0.0,False,6,10,0,0
2020-10-04 05:00:00,0.0,1.0,1.3,4,0,0.0,False,6,10,0,0
2020-10-04 06:00:00,0.0,1.4,0.8,5,0,0.0,False,6,10,0,0
2020-10-04 07:00:00,0.0,1.0,0.8,6,0,0.0,False,6,10,0,0
2020-10-04 08:00:00,0.0,4.1,0.3,7,0,0.0,False,6,10,0,0
2020-10-04 09:00:00,0.0,5.6,0.9,8,0,0.0,False,6,10,0,0
2020-10-04 10:00:00,0.0,7.2,1.1,9,0,0.0,False,6,10,0,1
2020-10-04 11:00:00,0.0,7.8,1.0,10,0,0.0,False,6,10,0,0
2020-10-04 12:00:00,0.0,8.8,2.1,11,1,0.0,False,6,10,0,0
2020-10-04 13:00:00,0.0,9.1,3.5,12,0,1.0,False,6,10,0,0
2020-10-04 14:00:00,0.0,10.0,2.5,13,0,0.0,False,6,10,0,1
2020-10-04 15:00:00,0.0,10.3,2.9,14,0,0.0,False,6,10,0,0
2020-10-04 16:00:00,0.0,11.6,2.9,15,0,0.0,False,6,10,0,0
2020-10-04 17:00:00,0.0,11.0,2.9,16,0,0.0,False,6,10,0,0
2020-10-04 18:00:00,0.0,11.2,1.5,17,0,0.0,False,6,10,0,0
2020-10-04 19:00:00,0.0,11.0,2.9,18,0,0.0,False,6,10,0,0
2020-10-04 20:00:00,0.0,9.8,1.3,19,0,0.0,False,6,10,0,1
2020-10-04 21:00:00,0.0,6.3,1.6,20,2,0.0,False,6,10,1,0
2020-10-04 22:00:00,0.0,4.7,1.9,21,0,2.0,False,6,10,1,0
2020-10-04 23:00:00,0.0,3.2,1.4,22,0,0.0,False,6,10,1,0
2020-10-04 00:00:00,0.0,1.8,2.4,23,0,0.0,False,6,10,1,0
2020-10-05 01:00:00,0.0,8.8,1.6,0,0,,False,0,10,1,0
2020-10-05 02:00:00,0.0,8.3,1.0,1,0,0.0,False,0,10,1,0
2020-10-05 03:00:00,0.2,6.8,4.4,2,0,0.0,False,0,10,1,0
2020-10-05 04:00:00,1.2,5.5,4.1,3,0,0.0,False,0,10,1,0
2020-10-05 05:00:00,3.0,4.1,4.0,4,0,0.0,False,0,10,1,0
2020-10-05 06:00:00,4.8,2.9,1.2,5,1,0.0,False,0,10,1,0
2020-10-05 07:00:00,2.6,2.2,1.9,6,2,1.0,False,0,10,1,2
2020-10-05 08:00:00,1.2,2.9,2.1,7,0,2.0,False,0,10,1,3
2020-10-05 09:00:00,0.4,3.4,2.5,8,0,0.0,False,0,10,1,1
2020-10-05 10:00:00,0.0,3.9,2.4,9,1,0.0,False,0,10,1,1
2020-10-05 11:00:00,0.0,3.5,3.6,10,0,1.0,False,0,10,1,0
2020-10-05 12:00:00,0.0,3.7,3.6,11,0,0.0,False,0,10,1,2
2020-10-05 13:00:00,0.1,3.7,3.2,12,1,0.0,False,0,10,1,2
2020-10-05 14:00:00,0.0,4.8,4.2,13,5,1.0,False,0,10,1,0
2020-10-05 15:00:00,0.1,5.5,6.2,14,2,5.0,False,0,10,1,2
2020-10-05 16:00:00,0.2,6.4,5.7,15,2,2.0,False,0,10,1,0
2020-10-05 17:00:00,0.2,6.7,6.1,16,0,2.0,False,0,10,1,4
2020-10-05 18:00:00,0.1,7.2,5.0,17,0,0.0,False,0,10,1,4
2020-10-05 19:00:00,0.1,5.2,4.0,18,1,0.0,False,0,10,1,0
2020-10-05 20:00:00,0.0,5.6,2.7,19,0,1.0,False,0,10,1,2
2020-10-05 21:00:00,0.0,4.1,2.7,20,0,0.0,False,0,10,1,3
2020-10-05 22:00:00,0.0,3.3,3.0,21,0,0.0,False,0,10,1,0
2020-10-05 23:00:00,0.0,2.0,2.2,22,0,0.0,False,0,10,0,0
2020-10-05 00:00:00,0.0,1.9,3.7,23,0,0.0,False,0,10,0,0
2020-10-06 01:00:00,0.0,10.6,0.6,0,0,,False,1,10,0,0
2020-10-06 02:00:00,0.0,9.8,1.2,1,0,0.0,False,1,10,0,0
2020-10-06 03:00:00,0.0,9.2,2.1,2,0,0.0,False,1,10,0,0
2020-10-06 04:00:00,0.0,8.9,2.2,3,0,0.0,False,1,10,0,0
2020-10-06 05:00:00,0.0,9.7,1.3,4,0,0.0,False,1,10,0,0
2020-10-06 06:00:00,0.0,10.1,1.0,5,1,0.0,False,1,10,0,0
2020-10-06 07:00:00,0.0,11.4,0.7,6,0,1.0,False,1,10,0,0
2020-10-06 08:00:00,0.0,13.2,0.8,7,0,0.0,False,1,10,0,0
2020-10-06 09:00:00,0.0,15.5,1.2,8,0,0.0,False,1,10,0,0
2020-10-06 10:00:00,0.0,18.3,0.8,9,0,0.0,False,1,10,1,0
2020-10-06 11:00:00,0.0,19.6,0.9,10,0,0.0,False,1,10,1,1
2020-10-06 12:00:00,0.0,19.8,2.3,11,0,0.0,False,1,10,1,0
2020-10-06 13:00:00,0.0,19.4,2.5,12,0,0.0,False,1,10,1,0
2020-10-06 14:00:00,0.0,21.3,2.2,13,1,0.0,False,1,10,1,1
2020-10-06 15:00:00,0.0,22.5,2.8,14,0,1.0,False,1,10,1,0
2020-10-06 16:00:00,0.0,21.8,3.2,15,0,0.0,False,1,10,1,1
2020-10-06 17:00:00,0.1,20.5,3.0,16,1,0.0,False,1,10,1,0
2020-10-06 18:00:00,0.2,16.5,2.7,17,0,1.0,False,1,10,1,0
2020-10-06 19:00:00,0.4,15.3,4.1,18,0,0.0,False,1,10,1,1
2020-10-06 20:00:00,0.2,15.3,3.4,19,0,0.0,False,1,10,1,0
2020-10-06 21:00:00,0.0,15.2,1.8,20,1,0.0,False,1,10,1,2
2020-10-06 22:00:00,0.0,14.6,2.0,21,0,1.0,False,1,10,1,0
2020-10-06 23:00:00,0.0,14.8,4.1,22,0,0.0,False,1,10,1,0
2020-10-06 00:00:00,0.0,15.2,4.4,23,0,0.0,False,1,10,1,0
2020-10-07 01:00:00,0.0,11.0,2.5,0,0,,False,2,10,1,0
2020-10-07 02:00:00,0.0,10.7,2.6,1,0,0.0,False,2,10,1,0
2020-10-07 03:00:00,0.0,10.7,2.7,2,0,0.0,False,2,10,1,0
2020-10-07 04:00:00,0.0,10.5,2.3,3,0,0.0,False,2,10,1,0
2020-10-07 05:00:00,0.0,10.2,2.1,4,0,0.0,False,2,10,1,0
2020-10-07 06:00:00,0.0,10.7,2.2,5,2,0.0,False,2,10,1,0
2020-10-07 07:00:00,0.0,12.8,3.0,6,1,2.0,False,2,10,1,0
2020-10-07 08:00:00,0.0,14.5,3.4,7,1,1.0,False,2,10,1,1
2020-10-07 09:00:00,0.0,15.4,2.6,8,0,1.0,False,2,10,1,3
2020-10-07 10:00:00,0.0,17.1,1.1,9,0,0.0,False,2,10,1,1
2020-10-07 11:00:00,0.0,18.7,1.8,10,0,0.0,False,2,10,1,1
2020-10-07 12:00:00,0.0,19.2,2.1,11,0,0.0,False,2,10,1,0
2020-10-07 13:00:00,0.0,18.1,5.6,12,0,0.0,False,2,10,1,0
2020-10-07 14:00:00,0.0,15.2,4.3,13,1,0.0,False,2,10,1,0
2020-10-07 15:00:00,0.0,13.4,1.4,14,0,1.0,False,2,10,1,1
2020-10-07 16:00:00,0.7,13.9,1.8,15,0,0.0,False,2,10,1,0
2020-10-07 17:00:00,0.0,16.4,1.2,16,0,0.0,False,2,10,1,1
2020-10-07 18:00:00,0.0,16.6,0.8,17,0,0.0,False,2,10,1,0
2020-10-07 19:00:00,0.0,16.4,1.5,18,0,0.0,False,2,10,1,2
2020-10-07 20:00:00,0.0,16.3,1.2,19,0,0.0,False,2,10,1,2
2020-10-07 21:00:00,0.0,15.5,2.2,20,0,0.0,False,2,10,1,1
2020-10-07 22:00:00,0.0,14.8,1.0,21,0,0.0,False,2,10,1,2
2020-10-07 23:00:00,0.0,13.7,3.3,22,0,0.0,False,2,10,1,0
2020-10-07 00:00:00,0.0,13.1,3.0,23,0,0.0,False,2,10,1,0
2020-10-08 01:00:00,0.0,18.0,4.2,0,0,,False,3,10,1,0
2020-10-08 02:00:00,0.0,18.9,5.0,1,0,0.0,False,3,10,1,0
2020-10-08 03:00:00,0.0,18.7,5.8,2,0,0.0,False,3,10,1,0
2020-10-08 04:00:00,0.0,18.0,6.1,3,0,0.0,False,3,10,1,0
2020-10-08 05:00:00,0.0,17.1,4.8,4,0,0.0,False,3,10,1,0
2020-10-08 06:00:00,0.0,16.8,4.1,5,0,0.0,False,3,10,1,0
2020-10-08 07:00:00,0.0,16.7,5.7,6,0,0.0,False,3,10,1,3
2020-10-08 08:00:00,0.0,17.0,4.0,7,1,0.0,False,3,10,1,1
2020-10-08 09:00:00,0.0,17.0,3.2,8,1,1.0,False,3,10,1,0
2020-10-08 10:00:00,0.0,17.7,3.1,9,0,1.0,False,3,10,1,1
2020-10-08 11:00:00,0.0,18.5,3.0,10,0,0.0,False,3,10,1,0
2020-10-08 12:00:00,0.0,18.1,2.7,11,0,0.0,False,3,10,1,1
2020-10-08 13:00:00,0.0,18.7,3.0,12,0,0.0,False,3,10,1,0
2020-10-08 14:00:00,0.0,19.8,4.4,13,1,0.0,False,3,10,1,0
2020-10-08 15:00:00,0.0,20.9,2.9,14,0,1.0,False,3,10,1,0
2020-10-08 16:00:00,0.0,20.7,1.9,15,0,0.0,False,3,10,1,6
2020-10-08 17:00:00,0.0,21.4,2.9,16,0,0.0,False,3,10,1,2
2020-10-08 18:00:00,0.0,21.9,2.7,17,1,0.0,False,3,10,1,1
2020-10-08 19:00:00,0.0,21.4,1.5,18,1,1.0,False,3,10,1,2
2020-10-08 20:00:00,0.0,20.7,1.8,19,0,1.0,False,3,10,1,2
2020-10-08 21:00:00,0.0,19.1,2.5,20,0,0.0,False,3,10,1,0
2020-10-08 22:00:00,0.0,18.4,2.4,21,0,0.0,False,3,10,0,0
2020-10-08 23:00:00,0.0,17.8,2.0,22,0,0.0,False,3,10,0,0
2020-10-08 00:00:00,0.0,17.6,2.4,23,0,0.0,False,3,10,0,0
2020-10-09 01:00:00,0.0,9.6,1.9,0,0,,False,4,10,0,0
2020-10-09 02:00:00,0.0,8.5,1.1,1,0,0.0,False,4,10,0,0
2020-10-09 03:00:00,0.0,10.6,4.1,2,0,0.0,False,4,10,0,0
2020-10-09 04:00:00,0.0,9.4,2.0,3,0,0.0,False,4,10,0,0
2020-10-09 05:00:00,0.1,7.9,2.0,4,0,0.0,False,4,10,0,0
2020-10-09 06:00:00,0.0,8.5,3.6,5,1,0.0,False,4,10,0,0
2020-10-09 07:00:00,0.0,7.5,1.5,6,1,1.0,False,4,10,0,1
2020-10-09 08:00:00,0.0,9.0,1.6,7,0,1.0,False,4,10,1,0
2020-10-09 09:00:00,0.0,11.8,1.6,8,0,0.0,False,4,10,0,1
2020-10-09 10:00:00,0.0,12.8,4.3,9,0,0.0,False,4,10,0,0
2020-10-09 11:00:00,0.0,13.9,4.3,10,0,0.0,False,4,10,1,0
2020-10-09 12:00:00,0.0,14.1,4.4,11,0,0.0,False,4,10,1,0
2020-10-09 13:00:00,0.0,15.4,3.9,12,0,0.0,False,4,10,1,0
2020-10-09 14:00:00,0.0,16.3,2.8,13,3,0.0,False,4,10,1,0
2020-10-09 15:00:00,0.0,16.0,2.6,14,0,3.0,False,4,10,1,2
2020-10-09 16:00:00,0.0,16.0,2.3,15,1,0.0,False,4,10,1,0
2020-10-09 17:00:00,0.0,15.9,2.6,16,0,1.0,False,4,10,0,0
2020-10-09 18:00:00,0.0,14.6,1.8,17,0,0.0,False,4,10,0,3
2020-10-09 19:00:00,0.0,13.2,2.4,18,0,0.0,False,4,10,1,0
2020-10-09 20:00:00,0.0,10.5,3.5,19,0,0.0,False,4,10,0,0
2020-10-09 21:00:00,0.0,10.2,2.7,20,1,0.0,False,4,10,0,0
2020-10-09 22:00:00,0.0,9.6,1.4,21,0,1.0,False,4,10,0,0
2020-10-09 23:00:00,0.0,9.0,0.7,22,0,0.0,False,4,10,0,0
2020-10-09 00:00:00,0.0,8.8,0.9,23,0,0.0,False,4,10,0,0
2020-10-10 01:00:00,0.0,7.7,1.4,0,0,,False,5,10,0,0
2020-10-10 02:00:00,0.0,7.4,2.4,1,0,0.0,False,5,10,0,0
2020-10-10 03:00:00,0.0,7.8,2.1,2,0,0.0,False,5,10,0,0
2020-10-10 04:00:00,0.0,8.0,2.8,3,0,0.0,False,5,10,0,0
2020-10-10 05:00:00,0.0,7.9,2.6,4,0,0.0,False,5,10,0,0
2020-10-10 06:00:00,0.3,7.8,2.8,5,0,0.0,False,5,10,0,0
2020-10-10 07:00:00,0.6,7.8,2.7,6,0,0.0,False,5,10,0,0
2020-10-10 08:00:00,0.4,7.7,3.6,7,1,0.0,False,5,10,0,0
2020-10-10 09:00:00,0.0,7.8,3.7,8,0,1.0,False,5,10,0,0
2020-10-10 10:00:00,0.2,8.2,2.1,9,0,0.0,False,5,10,0,0
2020-10-10 11:00:00,1.0,8.3,3.6,10,0,0.0,False,5,10,1,1
2020-10-10 12:00:00,1.2,8.5,3.1,11,0,0.0,False,5,10,1,0
2020-10-10 13:00:00,0.9,8.8,1.7,12,0,0.0,False,5,10,0,0
2020-10-10 14:00:00,2.0,8.7,2.1,13,0,0.0,False,5,10,0,0
2020-10-10 15:00:00,3.0,7.9,1.5,14,0,0.0,False,5,10,0,0
2020-10-10 16:00:00,3.5,7.6,1.5,15,0,0.0,False,5,10,0,0
2020-10-10 17:00:00,2.8,7.2,1.4,16,1,0.0,False,5,10,0,0
2020-10-10 18:00:00,3.0,7.0,1.7,17,0,1.0,False,5,10,0,0
2020-10-10 19:00:00,1.3,6.6,0.9,18,0,0.0,False,5,10,0,0
2020-10-10 20:00:00,1.6,6.3,0.4,19,0,0.0,False,5,10,1,1
2020-10-10 21:00:00,2.2,6.2,0.9,20,0,0.0,False,5,10,1,0
2020-10-10 22:00:00,2.4,6.3,0.6,21,0,0.0,False,5,10,1,0
2020-10-10 23:00:00,0.9,7.2,6.3,22,0,0.0,False,5,10,1,0
2020-10-10 00:00:00,0.3,6.9,5.0,23,0,0.0,False,5,10,1,0
2020-10-11 01:00:00,0.0,3.6,0.4,0,0,,False,6,10,1,0
2020-10-11 02:00:00,0.0,3.8,0.6,1,0,0.0,False,6,10,1,0
2020-10-11 03:00:00,0.0,3.8,0.6,2,0,0.0,False,6,10,1,0
2020-10-11 04:00:00,0.0,3.8,0.3,3,0,0.0,False,6,10,1,0
2020-10-11 05:00:00,0.0,4.0,1.9,4,0,0.0,False,6,10,1,0
2020-10-11 06:00:00,0.0,4.2,0.5,5,0,0.0,False,6,10,1,0
2020-10-11 07:00:00,0.0,4.2,0.5,6,0,0.0,False,6,10,1,0
2020-10-11 08:00:00,0.0,4.1,0.9,7,0,0.0,False,6,10,1,0
2020-10-11 09:00:00,0.0,4.4,0.7,8,0,0.0,False,6,10,1,0
2020-10-11 10:00:00,0.0,4.6,0.8,9,0,0.0,False,6,10,1,0
2020-10-11 11:00:00,0.0,4.7,0.6,10,0,0.0,False,6,10,1,0
2020-10-11 12:00:00,0.0,5.0,0.6,11,0,0.0,False,6,10,1,0
2020-10-11 13:00:00,0.0,5.1,0.6,12,1,0.0,False,6,10,1,0
2020-10-11 14:00:00,0.0,5.2,0.7,13,1,1.0,False,6,10,1,1
2020-10-11 15:00:00,0.0,5.1,0.9,14,1,1.0,False,6,10,1,1
2020-10-11 16:00:00,0.0,5.1,0.4,15,0,1.0,False,6,10,1,4
2020-10-11 17:00:00,0.0,5.2,1.1,16,0,0.0,False,6,10,1,2
2020-10-11 18:00:00,0.0,5.1,1.1,17,1,0.0,False,6,10,1,1
2020-10-11 19:00:00,0.0,5.0,1.1,18,0,1.0,False,6,10,1,0
2020-10-11 20:00:00,0.0,4.9,1.4,19,1,0.0,False,6,10,0,0
2020-10-11 21:00:00,0.1,4.7,1.9,20,1,1.0,False,6,10,0,0
2020-10-11 22:00:00,0.1,4.7,1.3,21,0,1.0,False,6,10,0,0
2020-10-11 23:00:00,0.0,4.7,1.2,22,1,0.0,False,6,10,0,0
2020-10-11 00:00:00,0.0,4.6,0.3,23,0,1.0,False,6,10,0,0
2020-10-12 01:00:00,0.4,2.4,4.7,0,0,,False,0,10,0,0
2020-10-12 02:00:00,0.5,2.1,3.9,1,0,0.0,False,0,10,0,0
2020-10-12 03:00:00,0.2,2.2,4.1,2,0,0.0,False,0,10,0,0
2020-10-12 04:00:00,0.1,2.1,4.5,3,0,0.0,False,0,10,0,0
2020-10-12 05:00:00,0.0,2.1,3.2,4,0,0.0,False,0,10,0,0
2020-10-12 06:00:00,0.2,2.0,2.7,5,1,0.0,False,0,10,0,0
2020-10-12 07:00:00,0.4,2.0,3.2,6,0,1.0,False,0,10,0,0
2020-10-12 08:00:00,0.5,1.9,3.6,7,0,0.0,False,0,10,0,0
2020-10-12 09:00:00,0.3,2.0,3.2,8,1,0.0,False,0,10,0,1
2020-10-12 10:00:00,0.2,1.8,2.9,9,0,1.0,False,0,10,1,1
2020-10-12 11:00:00,0.3,1.7,2.7,10,1,0.0,False,0,10,1,0
2020-10-12 12:00:00,0.4,2.0,2.5,11,1,1.0,False,0,10,0,2
2020-10-12 13:00:00,0.1,2.3,2.6,12,2,1.0,False,0,10,1,0
2020-10-12 14:00:00,0.0,2.4,3.2,13,3,2.0,False,0,10,0,0
2020-10-12 15:00:00,0.0,2.7,3.1,14,1,3.0,False,0,10,0,0
2020-10-12 16:00:00,0.0,2.9,2.6,15,1,1.0,False,0,10,0,1
2020-10-12 17:00:00,0.0,3.1,3.0,16,0,1.0,False,0,10,0,1
2020-10-12 18:00:00,0.0,3.0,2.9,17,1,0.0,False,0,10,1,2
2020-10-12 19:00:00,0.1,2.6,2.6,18,0,1.0,False,0,10,1,0
2020-10-12 20:00:00,0.0,2.5,3.4,19,2,0.0,False,0,10,0,0
2020-10-12 21:00:00,0.2,2.2,3.1,20,1,2.0,False,0,10,0,1
2020-10-12 22:00:00,0.0,2.0,4.1,21,0,1.0,False,0,10,1,0
2020-10-12 23:00:00,0.0,1.8,3.9,22,0,0.0,False,0,10,0,0
2020-10-12 00:00:00,0.1,1.8,3.9,23,0,0.0,False,0,10,0,0
2020-10-13 01:00:00,0.0,5.5,2.5,0,0,,False,1,10,0,0
2020-10-13 02:00:00,0.0,6.3,3.3,1,0,0.0,False,1,10,0,0
2020-10-13 03:00:00,0.0,6.1,4.2,2,0,0.0,False,1,10,0,0
2020-10-13 04:00:00,0.0,5.7,3.8,3,0,0.0,False,1,10,0,0
2020-10-13 05:00:00,0.0,5.7,4.1,4,0,0.0,False,1,10,0,0
2020-10-13 06:00:00,0.0,5.6,3.7,5,0,0.0,False,1,10,0,0
2020-10-13 07:00:00,0.0,5.1,3.4,6,0,0.0,False,1,10,0,0
2020-10-13 08:00:00,0.0,5.1,3.7,7,0,0.0,False,1,10,0,0
2020-10-13 09:00:00,0.0,6.2,3.2,8,0,0.0,False,1,10,0,0
2020-10-13 10:00:00,0.0,7.6,4.2,9,0,0.0,False,1,10,1,0
2020-10-13 11:00:00,0.0,8.8,3.6,10,0,0.0,False,1,10,1,2
2020-10-13 12:00:00,0.0,9.5,3.3,11,0,0.0,False,1,10,1,1
2020-10-13 13:00:00,0.0,10.2,3.6,12,0,0.0,False,1,10,1,0
2020-10-13 14:00:00,0.0,9.9,3.2,13,2,0.0,False,1,10,1,1
2020-10-13 15:00:00,0.0,10.0,4.4,14,0,2.0,False,1,10,1,0
2020-10-13 16:00:00,0.0,9.9,3.2,15,0,0.0,False,1,10,0,0
2020-10-13 17:00:00,0.0,9.5,3.8,16,0,0.0,False,1,10,1,0
2020-10-13 18:00:00,0.0,8.1,1.0,17,1,0.0,False,1,10,1,2
2020-10-13 19:00:00,0.0,5.7,0.9,18,0,1.0,False,1,10,1,1
2020-10-13 20:00:00,0.0,4.7,1.2,19,0,0.0,False,1,10,1,5
2020-10-13 21:00:00,0.0,4.3,1.1,20,1,0.0,False,1,10,1,0
2020-10-13 22:00:00,0.0,5.9,3.4,21,0,1.0,False,1,10,1,1
2020-10-13 23:00:00,0.0,6.4,4.4,22,0,0.0,False,1,10,1,0
2020-10-13 00:00:00,0.0,6.4,4.4,23,0,0.0,False,1,10,0,0
2020-10-14 01:00:00,0.0,6.3,5.3,0,0,,False,2,10,0,0
2020-10-14 02:00:00,0.0,5.9,4.6,1,0,0.0,False,2,10,0,0
2020-10-14 03:00:00,0.0,5.8,5.2,2,0,0.0,False,2,10,0,0
2020-10-14 04:00:00,0.0,5.7,4.5,3,0,0.0,False,2,10,0,0
2020-10-14 05:00:00,0.0,5.2,3.5,4,0,0.0,False,2,10,0,0
2020-10-14 06:00:00,0.0,4.4,2.7,5,0,0.0,False,2,10,0,0
2020-10-14 07:00:00,0.0,4.4,2.1,6,0,0.0,False,2,10,0,0
2020-10-14 08:00:00,0.0,2.8,2.3,7,0,0.0,False,2,10,1,1
2020-10-14 09:00:00,0.0,5.8,3.2,8,0,0.0,False,2,10,1,1
2020-10-14 10:00:00,0.0,7.5,3.2,9,0,0.0,False,2,10,0,0
2020-10-14 11:00:00,0.0,7.7,3.2,10,0,0.0,False,2,10,0,0
