Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,bike_availability_2315.0,dock_availability_2315.0,num_bikes_available
2021-08-26 20:00:00+00:00,0.0,14.5,8.4,7,0,3,20,False,0.0,8,0.0,0.0,16
2021-08-26 21:00:00+00:00,0.0,14.2,7.9,7,0,3,21,False,0.0,8,0.0,0.0,17
2021-08-26 22:00:00+00:00,0.0,14.0,6.6,7,0,3,22,False,0.0,8,0.0,0.0,18
2021-08-26 23:00:00+00:00,0.0,13.8,6.7,7,0,3,23,False,0.0,8,0.3922222222222222,0.9261111111111112,18
2021-08-27 00:00:00+00:00,0.0,13.9,7.4,7,0,4,0,False,0.0,8,0.991388888888889,0.991388888888889,18
2021-08-27 01:00:00+00:00,0.0,13.8,6.1,7,0,4,1,False,0.0,8,0.9508333333333334,0.9508333333333334,18
2021-08-27 02:00:00+00:00,0.0,13.8,7.8,7,0,4,2,False,0.0,8,0.9547222222222222,0.9547222222222222,18
2021-08-27 03:00:00+00:00,0.0,13.9,6.5,7,1,4,3,False,0.0,8,0.9580555555555554,0.9580555555555554,18
2021-08-27 04:00:00+00:00,0.0,13.9,7.4,7,2,4,4,False,1.0,8,0.7505555555555555,0.7505555555555555,18
2021-08-27 05:00:00+00:00,0.0,13.8,6.8,7,0,4,5,False,2.0,8,0.8261111111111111,0.8261111111111111,18
2021-08-27 06:00:00+00:00,0.0,13.8,6.4,7,1,4,6,False,0.0,8,0.8166666666666667,0.8166666666666667,17
2021-08-27 07:00:00+00:00,0.0,14.0,8.3,5,1,4,7,False,1.0,8,0.2708333333333333,0.2708333333333333,9
2021-08-27 08:00:00+00:00,0.0,15.1,5.8,5,1,4,8,False,1.0,8,0.1838888888888889,0.3358333333333333,13
2021-08-27 09:00:00+00:00,0.0,16.4,5.0,5,0,4,9,False,1.0,8,0.3325,0.0161111111111111,17
2021-08-27 10:00:00+00:00,0.0,16.6,7.0,4,1,4,10,False,0.0,8,0.0,0.5761111111111111,18
2021-08-27 11:00:00+00:00,0.0,16.9,6.0,4,0,4,11,False,1.0,8,0.4580555555555555,0.3363888888888889,17
2021-08-27 12:00:00+00:00,0.0,17.3,7.0,4,1,4,12,False,0.0,8,0.0,0.0,18
2021-08-27 13:00:00+00:00,0.0,17.2,6.9,6,0,4,13,False,1.0,8,0.0,0.0,17
2021-08-27 14:00:00+00:00,0.0,17.6,7.2,6,1,4,14,False,0.0,8,0.0388888888888888,0.1858333333333333,18
2021-08-27 15:00:00+00:00,0.0,17.9,6.4,6,1,4,15,False,1.0,8,0.6858333333333333,0.3761111111111111,18
2021-08-27 16:00:00+00:00,0.0,16.3,5.7,7,1,4,16,False,1.0,8,0.2680555555555555,0.8272222222222223,18
2021-08-27 17:00:00+00:00,0.0,16.1,3.4,7,0,4,17,False,1.0,8,0.5644444444444444,0.6169444444444444,18
2021-08-27 18:00:00+00:00,0.0,15.9,4.5,7,0,4,18,False,0.0,8,0.6272222222222222,0.7047222222222222,17
2021-08-27 19:00:00+00:00,0.0,15.5,3.8,6,0,4,19,False,0.0,8,0.2033333333333333,0.0,18
2021-08-27 20:00:00+00:00,0.0,15.0,3.1,6,0,4,20,False,0.0,8,0.1713888888888889,0.0636111111111111,18
2021-08-27 21:00:00+00:00,0.0,15.0,3.3,6,0,4,21,False,0.0,8,0.0,0.0,18
2021-08-27 22:00:00+00:00,0.0,14.9,3.3,6,0,4,22,False,0.0,8,0.0,0.0,18
2021-08-27 23:00:00+00:00,0.0,14.9,3.8,6,0,4,23,False,0.0,8,0.0,0.0,18
2021-08-28 00:00:00+00:00,0.0,14.7,3.8,6,0,5,0,False,0.0,8,0.0,0.0,18
2021-08-28 01:00:00+00:00,0.0,14.7,4.1,6,0,5,1,False,0.0,8,0.0,0.0,18
2021-08-28 02:00:00+00:00,0.0,14.6,3.5,6,0,5,2,False,0.0,8,0.0,0.0,18
2021-08-28 03:00:00+00:00,0.0,14.8,5.2,6,0,5,3,False,0.0,8,0.0,0.0,18
2021-08-28 04:00:00+00:00,0.0,14.7,5.3,6,0,5,4,False,0.0,8,0.0,0.0,18
2021-08-28 05:00:00+00:00,0.0,14.6,3.5,6,0,5,5,False,0.0,8,0.0,0.0,18
2021-08-28 06:00:00+00:00,0.0,14.5,3.0,6,0,5,6,False,0.0,8,0.0,0.0,18
2021-08-28 07:00:00+00:00,0.0,14.7,4.1,7,2,5,7,False,0.0,8,0.0,0.0,18
2021-08-28 08:00:00+00:00,0.0,16.3,4.1,7,0,5,8,False,2.0,8,0.0,0.0,18
2021-08-28 09:00:00+00:00,0.0,16.8,5.0,7,0,5,9,False,0.0,8,0.535,0.5913888888888889,18
2021-08-28 10:00:00+00:00,0.0,17.1,5.7,3,2,5,10,False,0.0,8,0.2561111111111111,0.2672222222222222,16
2021-08-28 11:00:00+00:00,0.0,19.1,3.2,3,0,5,11,False,2.0,8,0.6530555555555555,0.6530555555555555,17
2021-08-28 12:00:00+00:00,0.0,19.4,4.8,3,1,5,12,False,0.0,8,0.5622222222222223,0.4947222222222222,18
2021-08-28 13:00:00+00:00,0.0,20.0,5.6,2,1,5,13,False,1.0,8,0.3561111111111111,0.0,18
2021-08-28 14:00:00+00:00,0.0,20.8,4.4,2,1,5,14,False,1.0,8,0.0,0.0,18
2021-08-28 15:00:00+00:00,0.0,21.2,4.3,2,1,5,15,False,1.0,8,0.595,0.9491666666666668,17
2021-08-28 16:00:00+00:00,0.0,21.3,4.0,5,1,5,16,False,1.0,8,0.365,0.0,18
2021-08-28 17:00:00+00:00,0.0,20.5,3.1,5,2,5,17,False,1.0,8,0.0,0.2944444444444444,17
2021-08-28 18:00:00+00:00,0.0,20.2,2.4,5,2,5,18,False,2.0,8,0.5186111111111111,0.3338888888888889,17
2021-08-28 19:00:00+00:00,0.0,19.3,1.7,6,0,5,19,False,2.0,8,0.9852777777777776,0.9852777777777776,18
2021-08-28 20:00:00+00:00,0.0,17.7,2.1,6,2,5,20,False,0.0,8,0.9911111111111112,0.9911111111111112,16
2021-08-28 21:00:00+00:00,0.0,16.2,1.8,6,0,5,21,False,2.0,8,0.3677777777777777,0.3797222222222222,15
2021-08-28 22:00:00+00:00,0.0,16.6,2.5,5,0,5,22,False,0.0,8,0.6552777777777777,0.6552777777777777,15
2021-08-28 23:00:00+00:00,0.0,16.0,1.9,5,0,5,23,False,0.0,8,0.7708333333333333,0.7708333333333333,15
2021-08-29 00:00:00+00:00,0.0,14.8,1.8,5,0,6,0,False,0.0,8,0.6119444444444444,0.6119444444444444,15
2021-08-29 01:00:00+00:00,0.0,13.9,1.9,5,0,6,1,False,0.0,8,0.095,0.0,17
2021-08-29 02:00:00+00:00,0.0,13.4,2.2,5,0,6,2,False,0.0,8,0.0,0.0,17
2021-08-29 03:00:00+00:00,0.0,13.4,1.8,5,0,6,3,False,0.0,8,0.0,0.0,17
2021-08-29 04:00:00+00:00,0.0,13.0,3.3,5,0,6,4,False,0.0,8,0.0,0.0,17
2021-08-29 05:00:00+00:00,0.0,11.5,0.4,5,0,6,5,False,0.0,8,0.0,0.0,17
2021-08-29 06:00:00+00:00,0.0,11.6,0.5,5,0,6,6,False,0.0,8,0.0,0.0,17
2021-08-29 07:00:00+00:00,0.0,14.9,0.2,2,0,6,7,False,0.0,8,0.0,0.0,17
2021-08-29 08:00:00+00:00,0.0,17.0,1.0,2,0,6,8,False,0.0,8,0.0,0.0,17
2021-08-29 09:00:00+00:00,0.0,19.4,2.4,2,0,6,9,False,0.0,8,0.0,0.0,17
2021-08-29 10:00:00+00:00,0.0,20.8,3.1,1,0,6,10,False,0.0,8,0.0,0.0,18
2021-08-29 11:00:00+00:00,0.0,21.8,2.8,1,0,6,11,False,0.0,8,0.0,0.0,18
2021-08-29 12:00:00+00:00,0.0,22.9,3.2,1,2,6,12,False,0.0,8,0.4677777777777777,0.7847222222222222,18
2021-08-29 13:00:00+00:00,0.0,23.8,3.5,1,0,6,13,False,2.0,8,0.3972222222222222,0.2105555555555555,18
2021-08-29 14:00:00+00:00,0.0,25.0,1.9,1,0,6,14,False,0.0,8,0.3583333333333333,0.2097222222222222,18
2021-08-29 15:00:00+00:00,0.0,24.9,3.0,1,0,6,15,False,0.0,8,0.0066666666666666,0.4377777777777777,16
2021-08-29 16:00:00+00:00,0.0,25.1,3.3,1,0,6,16,False,0.0,8,0.7647222222222223,0.9061111111111112,18
2021-08-29 17:00:00+00:00,0.0,24.6,3.8,1,1,6,17,False,0.0,8,0.8316666666666667,0.4558333333333333,18
2021-08-29 18:00:00+00:00,0.0,23.6,2.5,1,0,6,18,False,1.0,8,0.8472222222222222,0.8472222222222222,18
2021-08-29 19:00:00+00:00,0.0,21.9,1.6,2,0,6,19,False,0.0,8,0.8527777777777777,0.8527777777777777,18
2021-08-29 20:00:00+00:00,0.0,18.1,1.7,2,0,6,20,False,0.0,8,0.2427777777777778,0.0427777777777777,17
2021-08-29 21:00:00+00:00,0.0,16.9,2.5,2,0,6,21,False,0.0,8,0.3777777777777777,0.4797222222222222,18
2021-08-29 22:00:00+00:00,0.0,15.4,1.2,1,0,6,22,False,0.0,8,0.6269444444444445,0.4238888888888889,18
2021-08-29 23:00:00+00:00,0.0,15.6,2.4,1,0,6,23,False,0.0,8,0.0,0.0,18
2021-08-30 00:00:00+00:00,0.0,15.3,2.5,1,0,0,0,False,0.0,8,0.0,0.0,18
2021-08-30 01:00:00+00:00,0.0,14.5,1.3,1,0,0,1,False,0.0,8,0.0,0.0,18
2021-08-30 02:00:00+00:00,0.0,13.9,1.0,1,0,0,2,False,0.0,8,0.0,0.0,18
2021-08-30 03:00:00+00:00,0.0,12.5,1.1,1,0,0,3,False,0.0,8,0.0,0.0,18
2021-08-30 04:00:00+00:00,0.0,13.9,2.2,1,0,0,4,False,0.0,8,0.0,0.0,18
2021-08-30 05:00:00+00:00,0.0,13.3,3.2,1,0,0,5,False,0.0,8,0.0,0.0,18
2021-08-30 06:00:00+00:00,0.0,12.1,1.0,1,0,0,6,False,0.0,8,0.0,0.0,18
2021-08-30 07:00:00+00:00,0.0,15.8,0.6,1,2,0,7,False,0.0,8,0.0,0.0,18
2021-08-30 08:00:00+00:00,0.0,17.8,0.6,1,0,0,8,False,2.0,8,0.0722222222222222,0.7766666666666666,18
2021-08-30 09:00:00+00:00,0.0,19.7,0.6,1,1,0,9,False,0.0,8,0.8313888888888888,0.8313888888888888,18
2021-08-30 10:00:00+00:00,0.0,20.7,1.2,2,0,0,10,False,1.0,8,0.3597222222222222,0.0,16
2021-08-30 11:00:00+00:00,0.0,22.6,0.8,2,1,0,11,False,0.0,8,0.2344444444444444,0.6236111111111111,16
2021-08-30 12:00:00+00:00,0.0,23.1,1.9,2,0,0,12,False,1.0,8,0.9227777777777778,0.9227777777777778,16
2021-08-30 13:00:00+00:00,0.0,23.6,2.3,2,4,0,13,False,0.0,8,0.756388888888889,0.5630555555555555,16
2021-08-30 14:00:00+00:00,0.0,24.1,2.2,2,3,0,14,False,4.0,8,0.7938888888888889,0.7938888888888889,16
2021-08-30 15:00:00+00:00,0.0,24.8,1.9,2,2,0,15,False,3.0,8,0.7952777777777779,0.7952777777777779,17
2021-08-30 16:00:00+00:00,0.0,23.4,2.4,6,0,0,16,False,2.0,8,0.6005555555555555,0.6083333333333334,15
2021-08-30 17:00:00+00:00,0.0,24.2,1.5,6,1,0,17,False,0.0,8,0.8133333333333332,0.7027777777777777,17
2021-08-30 18:00:00+00:00,0.0,22.2,1.4,6,2,0,18,False,1.0,8,0.0,0.1338888888888889,15
2021-08-30 19:00:00+00:00,0.0,20.0,0.9,5,0,0,19,False,2.0,8,0.8877777777777778,0.6886111111111111,16
2021-08-30 20:00:00+00:00,0.0,17.7,2.0,5,0,0,20,False,0.0,8,0.3686111111111111,0.2988888888888888,15
2021-08-30 21:00:00+00:00,0.0,15.7,2.4,5,0,0,21,False,0.0,8,0.2094444444444444,0.2830555555555555,15
2021-08-30 22:00:00+00:00,0.0,15.2,2.7,0,0,0,22,False,0.0,8,0.5452777777777778,0.2261111111111111,18
2021-08-30 23:00:00+00:00,0.0,14.2,1.8,0,0,0,23,False,0.0,8,0.0,0.0,18
2021-08-31 00:00:00+00:00,0.0,13.3,2.1,0,0,1,0,False,0.0,8,0.0,0.0,18
2021-08-31 01:00:00+00:00,0.0,13.0,1.2,0,0,1,1,False,0.0,8,0.0,0.0,18
2021-08-31 02:00:00+00:00,0.0,13.0,2.8,0,0,1,2,False,0.0,8,0.0,0.0,18
2021-08-31 03:00:00+00:00,0.0,12.5,1.2,0,0,1,3,False,0.0,8,0.0,0.0,18
2021-08-31 04:00:00+00:00,0.0,14.3,3.2,0,2,1,4,False,0.0,8,0.0,0.0,18
2021-08-31 05:00:00+00:00,0.0,15.0,3.4,0,0,1,5,False,2.0,8,0.0,0.0,18
2021-08-31 06:00:00+00:00,0.0,15.2,4.4,0,3,1,6,False,0.0,8,0.0,0.0,18
2021-08-31 07:00:00+00:00,0.0,15.7,5.9,1,0,1,7,False,3.0,8,0.2277777777777777,0.5658333333333334,16
2021-08-31 08:00:00+00:00,0.0,16.8,4.0,1,1,1,8,False,0.0,8,0.9388888888888888,0.9388888888888888,18
2021-08-31 09:00:00+00:00,0.0,18.2,2.6,1,1,1,9,False,1.0,8,0.9858333333333332,0.9858333333333332,18
2021-08-31 10:00:00+00:00,0.0,19.0,3.4,3,0,1,10,False,1.0,8,0.9980555555555556,0.9980555555555556,18
2021-08-31 11:00:00+00:00,0.0,20.5,2.6,3,0,1,11,False,0.0,8,0.905,0.7444444444444445,17
2021-08-31 12:00:00+00:00,0.0,22.3,3.1,3,0,1,12,False,0.0,8,0.2711111111111111,0.4222222222222222,18
2021-08-31 13:00:00+00:00,0.0,23.1,1.4,0,2,1,13,False,0.0,8,0.9594444444444444,0.9594444444444444,18
2021-08-31 14:00:00+00:00,0.0,23.8,2.4,0,2,1,14,False,2.0,8,0.9822222222222222,0.9822222222222222,18
2021-08-31 15:00:00+00:00,0.0,24.0,2.0,0,0,1,15,False,2.0,8,0.933888888888889,0.933888888888889,18
2021-08-31 16:00:00+00:00,0.0,24.4,1.5,2,0,1,16,False,0.0,8,0.4394444444444444,0.2980555555555556,16
2021-08-31 17:00:00+00:00,0.0,24.1,1.9,2,1,1,17,False,0.0,8,0.2452777777777778,0.1219444444444444,18
2021-08-31 18:00:00+00:00,0.0,22.4,0.9,2,1,1,18,False,1.0,8,0.2836111111111111,0.3888888888888888,18
2021-08-31 19:00:00+00:00,0.0,20.8,2.5,2,3,1,19,False,1.0,8,0.1316666666666666,0.6372222222222222,18
